"X1","X2","Weight"
-0.84,-0.96,112.799888
-0.84,-0.92,111.372992
-0.84,-0.88,109.9172
-0.84,-0.84,108.432512
-0.84,-0.8,106.918928
-0.84,-0.76,105.376448
-0.84,-0.72,103.805072
-0.84,-0.68,102.2048
-0.84,-0.64,100.575632
-0.84,-0.6,98.917568
-0.84,-0.56,97.230608
-0.84,-0.52,95.514752
-0.84,-0.48,93.77
-0.84,-0.44,91.996352
-0.84,-0.4,90.193808
-0.84,-0.36,88.362368
-0.84,-0.32,86.502032
-0.84,-0.28,84.6128
-0.84,-0.24,82.694672
-0.84,-0.2,80.747648
-0.84,-0.16,78.771728
-0.84,-0.12,76.766912
-0.84,-0.08,74.7332
-0.84,-0.04,72.670592
-0.84,0,70.579088
-0.84,0.04,68.458688
-0.84,0.08,66.309392
-0.84,0.12,64.1312
-0.84,0.16,61.924112
-0.84,0.2,59.688128
-0.84,0.24,57.423248
-0.84,0.28,55.129472
-0.84,0.32,52.8068
-0.84,0.36,50.455232
-0.84,0.4,48.074768
-0.84,0.44,45.665408
-0.84,0.48,43.227152
-0.84,0.52,40.76
-0.84,0.56,38.263952
-0.84,0.6,35.739008
-0.84,0.64,33.185168
-0.84,0.68,30.602432
-0.84,0.72,27.9908
-0.84,0.76,25.350272
-0.84,0.8,22.680848
-0.84,0.84,19.982528
-0.84,0.88,17.255312
-0.84,0.92,14.4992
-0.84,0.96,11.714192
-0.84,1,8.90028800000002
-0.8,-1,114.7172
-0.8,-0.96,113.328512
-0.8,-0.92,111.910928
-0.8,-0.88,110.464448
-0.8,-0.84,108.989072
-0.8,-0.8,107.4848
-0.8,-0.76,105.951632
-0.8,-0.72,104.389568
-0.8,-0.68,102.798608
-0.8,-0.64,101.178752
-0.8,-0.6,99.53
-0.8,-0.56,97.852352
-0.8,-0.52,96.145808
-0.8,-0.48,94.410368
-0.8,-0.44,92.646032
-0.8,-0.4,90.8528
-0.8,-0.36,89.030672
-0.8,-0.32,87.179648
-0.8,-0.28,85.299728
-0.8,-0.24,83.390912
-0.8,-0.2,81.4532
-0.8,-0.16,79.486592
-0.8,-0.12,77.491088
-0.8,-0.08,75.466688
-0.8,-0.04,73.413392
-0.8,0,71.3312
-0.8,0.04,69.220112
-0.8,0.08,67.080128
-0.8,0.12,64.911248
-0.8,0.16,62.713472
-0.8,0.2,60.4868
-0.8,0.24,58.231232
-0.8,0.28,55.946768
-0.8,0.32,53.633408
-0.8,0.36,51.291152
-0.8,0.4,48.92
-0.8,0.44,46.519952
-0.8,0.48,44.091008
-0.8,0.52,41.633168
-0.8,0.56,39.146432
-0.8,0.6,36.6308
-0.8,0.64,34.086272
-0.8,0.68,31.512848
-0.8,0.72,28.910528
-0.8,0.76,26.279312
-0.8,0.8,23.6192
-0.8,0.84,20.930192
-0.8,0.88,18.212288
-0.8,0.92,15.465488
-0.8,0.96,12.689792
-0.8,1,9.8852
-0.76,-1,115.232448
-0.76,-0.96,113.853072
-0.76,-0.92,112.4448
-0.76,-0.88,111.007632
-0.76,-0.84,109.541568
-0.76,-0.8,108.046608
-0.76,-0.76,106.522752
-0.76,-0.72,104.97
-0.76,-0.68,103.388352
-0.76,-0.64,101.777808
-0.76,-0.6,100.138368
-0.76,-0.56,98.470032
-0.76,-0.52,96.7728
-0.76,-0.48,95.046672
-0.76,-0.44,93.291648
-0.76,-0.4,91.507728
-0.76,-0.36,89.694912
-0.76,-0.32,87.8532
-0.76,-0.28,85.982592
-0.76,-0.24,84.083088
-0.76,-0.2,82.154688
-0.76,-0.16,80.197392
-0.76,-0.12,78.2112
-0.76,-0.08,76.196112
-0.76,-0.04,74.152128
-0.76,0,72.079248
-0.76,0.04,69.977472
-0.76,0.08,67.8468
-0.76,0.12,65.687232
-0.76,0.16,63.498768
-0.76,0.2,61.281408
-0.76,0.24,59.035152
-0.76,0.28,56.76
-0.76,0.32,54.455952
-0.76,0.36,52.123008
-0.76,0.4,49.761168
-0.76,0.44,47.370432
-0.76,0.48,44.9508
-0.76,0.52,42.502272
-0.76,0.56,40.024848
-0.76,0.6,37.518528
-0.76,0.64,34.983312
-0.76,0.68,32.4192
-0.76,0.72,29.826192
-0.76,0.76,27.204288
-0.76,0.8,24.553488
-0.76,0.84,21.873792
-0.76,0.88,19.1652
-0.76,0.92,16.427712
-0.76,0.96,13.661328
-0.76,1,10.866048
-0.72,-1,115.743632
-0.72,-0.96,114.373568
-0.72,-0.92,112.974608
-0.72,-0.88,111.546752
-0.72,-0.84,110.09
-0.72,-0.8,108.604352
-0.72,-0.76,107.089808
-0.72,-0.72,105.546368
-0.72,-0.68,103.974032
-0.72,-0.64,102.3728
-0.72,-0.6,100.742672
-0.72,-0.56,99.083648
-0.72,-0.52,97.395728
-0.72,-0.48,95.678912
-0.72,-0.44,93.9332
-0.72,-0.4,92.158592
-0.72,-0.36,90.355088
-0.72,-0.32,88.522688
-0.72,-0.28,86.661392
-0.72,-0.24,84.7712
-0.72,-0.2,82.852112
-0.72,-0.16,80.904128
-0.72,-0.12,78.927248
-0.72,-0.08,76.921472
-0.72,-0.04,74.8868
-0.72,0,72.823232
-0.72,0.04,70.730768
-0.72,0.08,68.609408
-0.72,0.12,66.459152
-0.72,0.16,64.28
-0.72,0.2,62.071952
-0.72,0.24,59.835008
-0.72,0.28,57.569168
-0.72,0.32,55.274432
-0.72,0.36,52.9508
-0.72,0.4,50.598272
-0.72,0.44,48.216848
-0.72,0.48,45.806528
-0.72,0.52,43.367312
-0.72,0.56,40.8992
-0.72,0.6,38.402192
-0.72,0.64,35.876288
-0.72,0.68,33.321488
-0.72,0.72,30.737792
-0.72,0.76,28.1252
-0.72,0.8,25.4837120000001
-0.72,0.84,22.813328
-0.72,0.88,20.114048
-0.72,0.92,17.385872
-0.72,0.96,14.6288
-0.72,1,11.842832
-0.68,-1,116.250752
-0.68,-0.96,114.89
-0.68,-0.92,113.500352
-0.68,-0.88,112.081808
-0.68,-0.84,110.634368
-0.68,-0.8,109.158032
-0.68,-0.76,107.6528
-0.68,-0.72,106.118672
-0.68,-0.68,104.555648
-0.68,-0.64,102.963728
-0.68,-0.6,101.342912
-0.68,-0.56,99.6932
-0.68,-0.52,98.014592
-0.68,-0.48,96.307088
-0.68,-0.44,94.570688
-0.68,-0.4,92.805392
-0.68,-0.36,91.0112
-0.68,-0.32,89.188112
-0.68,-0.28,87.336128
-0.68,-0.24,85.455248
-0.68,-0.2,83.545472
-0.68,-0.16,81.6068
-0.68,-0.12,79.639232
-0.68,-0.08,77.642768
-0.68,-0.04,75.617408
-0.68,0,73.563152
-0.68,0.04,71.48
-0.68,0.08,69.367952
-0.68,0.12,67.227008
-0.68,0.16,65.057168
-0.68,0.2,62.858432
-0.68,0.24,60.6308
-0.68,0.28,58.374272
-0.68,0.32,56.088848
-0.68,0.36,53.774528
-0.68,0.4,51.431312
-0.68,0.44,49.0592
-0.68,0.48,46.658192
-0.68,0.52,44.228288
-0.68,0.56,41.769488
-0.68,0.6,39.281792
-0.68,0.64,36.7652
-0.68,0.68,34.219712
-0.68,0.72,31.645328
-0.68,0.76,29.042048
-0.68,0.8,26.409872
-0.68,0.84,23.7488
-0.68,0.88,21.058832
-0.68,0.92,18.339968
-0.68,0.96,15.592208
-0.68,1,12.815552
-0.64,-1,116.753808
-0.64,-0.96,115.402368
-0.64,-0.92,114.022032
-0.64,-0.88,112.6128
-0.64,-0.84,111.174672
-0.64,-0.8,109.707648
-0.64,-0.76,108.211728
-0.64,-0.72,106.686912
-0.64,-0.68,105.1332
-0.64,-0.64,103.550592
-0.64,-0.6,101.939088
-0.64,-0.56,100.298688
-0.64,-0.52,98.629392
-0.64,-0.48,96.9312
-0.64,-0.44,95.204112
-0.64,-0.4,93.448128
-0.64,-0.36,91.663248
-0.64,-0.32,89.849472
-0.64,-0.28,88.0068
-0.64,-0.24,86.135232
-0.64,-0.2,84.234768
-0.64,-0.16,82.305408
-0.64,-0.12,80.347152
-0.64,-0.08,78.36
-0.64,-0.04,76.343952
-0.64,0,74.299008
-0.64,0.04,72.225168
-0.64,0.08,70.122432
-0.64,0.12,67.9908
-0.64,0.16,65.830272
-0.64,0.2,63.640848
-0.64,0.24,61.422528
-0.64,0.28,59.175312
-0.64,0.32,56.8992
-0.64,0.36,54.594192
-0.64,0.4,52.260288
-0.64,0.44,49.897488
-0.64,0.48,47.505792
-0.64,0.52,45.0852
-0.64,0.56,42.635712
-0.64,0.6,40.157328
-0.64,0.64,37.650048
-0.64,0.68,35.113872
-0.64,0.72,32.5488
-0.64,0.76,29.954832
-0.64,0.8,27.331968
-0.64,0.84,24.680208
-0.64,0.88,21.999552
-0.64,0.92,19.29
-0.64,0.96,16.551552
-0.64,1,13.784208
-0.6,-1,117.2528
-0.6,-0.96,115.910672
-0.6,-0.92,114.539648
-0.6,-0.88,113.139728
-0.6,-0.84,111.710912
-0.6,-0.8,110.2532
-0.6,-0.76,108.766592
-0.6,-0.72,107.251088
-0.6,-0.68,105.706688
-0.6,-0.64,104.133392
-0.6,-0.6,102.5312
-0.6,-0.56,100.900112
-0.6,-0.52,99.240128
-0.6,-0.48,97.551248
-0.6,-0.44,95.833472
-0.6,-0.4,94.0868
-0.6,-0.36,92.311232
-0.6,-0.32,90.506768
-0.6,-0.28,88.673408
-0.6,-0.24,86.811152
-0.6,-0.2,84.92
-0.6,-0.16,82.999952
-0.6,-0.12,81.051008
-0.6,-0.08,79.073168
-0.6,-0.04,77.066432
-0.6,0,75.0308
-0.6,0.04,72.966272
-0.6,0.08,70.872848
-0.6,0.12,68.750528
-0.6,0.16,66.599312
-0.6,0.2,64.4192
-0.6,0.24,62.210192
-0.6,0.28,59.972288
-0.6,0.32,57.705488
-0.6,0.36,55.409792
-0.6,0.4,53.0852
-0.6,0.44,50.731712
-0.6,0.48,48.349328
-0.6,0.52,45.938048
-0.6,0.56,43.497872
-0.6,0.6,41.0288
-0.6,0.64,38.530832
-0.6,0.68,36.003968
-0.6,0.72,33.448208
-0.6,0.76,30.863552
-0.6,0.8,28.25
-0.6,0.84,25.607552
-0.6,0.88,22.936208
-0.6,0.92,20.235968
-0.6,0.96,17.506832
-0.6,1,14.7488
-0.56,-1,117.747728
-0.56,-0.96,116.414912
-0.56,-0.92,115.0532
-0.56,-0.88,113.662592
-0.56,-0.84,112.243088
-0.56,-0.8,110.794688
-0.56,-0.76,109.317392
-0.56,-0.72,107.8112
-0.56,-0.68,106.276112
-0.56,-0.64,104.712128
-0.56,-0.6,103.119248
-0.56,-0.56,101.497472
-0.56,-0.52,99.8468
-0.56,-0.48,98.167232
-0.56,-0.44,96.458768
-0.56,-0.4,94.721408
-0.56,-0.36,92.955152
-0.56,-0.32,91.16
-0.56,-0.28,89.335952
-0.56,-0.24,87.483008
-0.56,-0.2,85.601168
-0.56,-0.16,83.690432
-0.56,-0.12,81.7508
-0.56,-0.08,79.782272
-0.56,-0.04,77.784848
-0.56,0,75.758528
-0.56,0.04,73.703312
-0.56,0.08,71.6192
-0.56,0.12,69.506192
-0.56,0.16,67.364288
-0.56,0.2,65.193488
-0.56,0.24,62.993792
-0.56,0.28,60.7652
-0.56,0.32,58.507712
-0.56,0.36,56.221328
-0.56,0.4,53.906048
-0.56,0.44,51.561872
-0.56,0.48,49.1888
-0.56,0.52,46.786832
-0.56,0.56,44.355968
-0.56,0.6,41.896208
-0.56,0.64,39.407552
-0.56,0.68,36.89
-0.56,0.72,34.343552
-0.56,0.76,31.768208
-0.56,0.8,29.163968
-0.56,0.84,26.530832
-0.56,0.88,23.8688
-0.56,0.92,21.177872
-0.56,0.96,18.458048
-0.56,1,15.709328
-0.52,-1,118.238592
-0.52,-0.96,116.915088
-0.52,-0.92,115.562688
-0.52,-0.88,114.181392
-0.52,-0.84,112.7712
-0.52,-0.8,111.332112
-0.52,-0.76,109.864128
-0.52,-0.72,108.367248
-0.52,-0.68,106.841472
-0.52,-0.64,105.2868
-0.52,-0.6,103.703232
-0.52,-0.56,102.090768
-0.52,-0.52,100.449408
-0.52,-0.48,98.779152
-0.52,-0.44,97.08
-0.52,-0.4,95.351952
-0.52,-0.36,93.595008
-0.52,-0.32,91.809168
-0.52,-0.28,89.994432
-0.52,-0.24,88.1508
-0.52,-0.2,86.278272
-0.52,-0.16,84.376848
-0.52,-0.12,82.446528
-0.52,-0.08,80.487312
-0.52,-0.04,78.4992
-0.52,0,76.482192
-0.52,0.04,74.436288
-0.52,0.08,72.361488
-0.52,0.12,70.257792
-0.52,0.16,68.1252
-0.52,0.2,65.963712
-0.52,0.24,63.773328
-0.52,0.28,61.554048
-0.52,0.32,59.305872
-0.52,0.36,57.0288
-0.52,0.4,54.722832
-0.52,0.44,52.387968
-0.52,0.48,50.024208
-0.52,0.52,47.631552
-0.52,0.56,45.21
-0.52,0.6,42.759552
-0.52,0.64,40.280208
-0.52,0.68,37.771968
-0.52,0.72,35.234832
-0.52,0.76,32.6688
-0.52,0.8,30.073872
-0.52,0.84,27.450048
-0.52,0.88,24.797328
-0.52,0.92,22.115712
-0.52,0.96,19.4052
-0.52,1,16.665792
-0.48,-1,118.725392
-0.48,-0.96,117.4112
-0.48,-0.92,116.068112
-0.48,-0.88,114.696128
-0.48,-0.84,113.295248
-0.48,-0.8,111.865472
-0.48,-0.76,110.4068
-0.48,-0.72,108.919232
-0.48,-0.68,107.402768
-0.48,-0.64,105.857408
-0.48,-0.6,104.283152
-0.48,-0.56,102.68
-0.48,-0.52,101.047952
-0.48,-0.48,99.387008
-0.48,-0.44,97.697168
-0.48,-0.4,95.978432
-0.48,-0.36,94.2308
-0.48,-0.32,92.454272
-0.48,-0.28,90.648848
-0.48,-0.24,88.814528
-0.48,-0.2,86.951312
-0.48,-0.16,85.0592
-0.48,-0.12,83.138192
-0.48,-0.08,81.188288
-0.48,-0.04,79.209488
-0.48,0,77.201792
-0.48,0.04,75.1652
-0.48,0.08,73.099712
-0.48,0.12,71.005328
-0.48,0.16,68.882048
-0.48,0.2,66.729872
-0.48,0.24,64.5488
-0.48,0.28,62.338832
-0.48,0.32,60.099968
-0.48,0.36,57.832208
-0.48,0.4,55.535552
-0.48,0.44,53.21
-0.48,0.48,50.855552
-0.48,0.52,48.472208
-0.48,0.56,46.059968
-0.48,0.6,43.618832
-0.48,0.64,41.1488
-0.48,0.68,38.649872
-0.48,0.72,36.122048
-0.48,0.76,33.565328
-0.48,0.8,30.979712
-0.48,0.84,28.3652
-0.48,0.88,25.721792
-0.48,0.92,23.049488
-0.48,0.96,20.348288
-0.48,1,17.618192
-0.44,-1,119.208128
-0.44,-0.96,117.903248
-0.44,-0.92,116.569472
-0.44,-0.88,115.2068
-0.44,-0.84,113.815232
-0.44,-0.8,112.394768
-0.44,-0.76,110.945408
-0.44,-0.72,109.467152
-0.44,-0.68,107.96
-0.44,-0.64,106.423952
-0.44,-0.6,104.859008
-0.44,-0.56,103.265168
-0.44,-0.52,101.642432
-0.44,-0.48,99.9908
-0.44,-0.44,98.310272
-0.44,-0.4,96.600848
-0.44,-0.36,94.862528
-0.44,-0.32,93.095312
-0.44,-0.28,91.2992
-0.44,-0.24,89.474192
-0.44,-0.2,87.620288
-0.44,-0.16,85.737488
-0.44,-0.12,83.825792
-0.44,-0.08,81.8852
-0.44,-0.04,79.915712
-0.44,0,77.917328
-0.44,0.04,75.890048
-0.44,0.08,73.833872
-0.44,0.12,71.7488
-0.44,0.16,69.634832
-0.44,0.2,67.491968
-0.44,0.24,65.320208
-0.44,0.28,63.119552
-0.44,0.32,60.89
-0.44,0.36,58.631552
-0.44,0.4,56.344208
-0.44,0.44,54.027968
-0.44,0.48,51.682832
-0.44,0.52,49.3088
-0.44,0.56,46.905872
-0.44,0.6,44.474048
-0.44,0.64,42.013328
-0.44,0.68,39.523712
-0.44,0.72,37.0052
-0.44,0.76,34.457792
-0.44,0.8,31.881488
-0.44,0.84,29.276288
-0.44,0.88,26.642192
-0.44,0.92,23.9792
-0.44,0.96,21.287312
-0.44,1,18.566528
-0.4,-1,119.6868
-0.4,-0.96,118.391232
-0.4,-0.92,117.066768
-0.4,-0.88,115.713408
-0.4,-0.84,114.331152
-0.4,-0.8,112.92
-0.4,-0.76,111.479952
-0.4,-0.72,110.011008
-0.4,-0.68,108.513168
-0.4,-0.64,106.986432
-0.4,-0.6,105.4308
-0.4,-0.56,103.846272
-0.4,-0.52,102.232848
-0.4,-0.48,100.590528
-0.4,-0.44,98.919312
-0.4,-0.4,97.2192
-0.4,-0.36,95.490192
-0.4,-0.32,93.732288
-0.4,-0.28,91.945488
-0.4,-0.24,90.129792
-0.4,-0.2,88.2852
-0.4,-0.16,86.411712
-0.4,-0.12,84.509328
-0.4,-0.08,82.578048
-0.4,-0.04,80.617872
-0.4,0,78.6288
-0.4,0.04,76.610832
-0.4,0.08,74.563968
-0.4,0.12,72.488208
-0.4,0.16,70.383552
-0.4,0.2,68.25
-0.4,0.24,66.087552
-0.4,0.28,63.896208
-0.4,0.32,61.675968
-0.4,0.36,59.426832
-0.4,0.4,57.1488
-0.4,0.44,54.841872
-0.4,0.48,52.506048
-0.4,0.52,50.141328
-0.4,0.56,47.747712
-0.4,0.6,45.3252
-0.4,0.64,42.873792
-0.4,0.68,40.393488
-0.4,0.72,37.884288
-0.4,0.76,35.346192
-0.4,0.8,32.7792
-0.4,0.84,30.183312
-0.4,0.88,27.558528
-0.4,0.92,24.904848
-0.4,0.96,22.222272
-0.4,1,19.5108
-0.36,-1,120.161408
-0.36,-0.96,118.875152
-0.36,-0.92,117.56
-0.36,-0.88,116.215952
-0.36,-0.84,114.843008
-0.36,-0.8,113.441168
-0.36,-0.76,112.010432
-0.36,-0.72,110.5508
-0.36,-0.68,109.062272
-0.36,-0.64,107.544848
-0.36,-0.6,105.998528
-0.36,-0.56,104.423312
-0.36,-0.52,102.8192
-0.36,-0.48,101.186192
-0.36,-0.44,99.524288
-0.36,-0.4,97.833488
-0.36,-0.36,96.113792
-0.36,-0.32,94.3652
-0.36,-0.28,92.587712
-0.36,-0.24,90.781328
-0.36,-0.2,88.946048
-0.36,-0.16,87.081872
-0.36,-0.12,85.1888
-0.36,-0.08,83.266832
-0.36,-0.04,81.315968
-0.36,0,79.336208
-0.36,0.04,77.327552
-0.36,0.08,75.29
-0.36,0.12,73.223552
-0.36,0.16,71.128208
-0.36,0.2,69.003968
-0.36,0.24,66.850832
-0.36,0.28,64.6688
-0.36,0.32,62.457872
-0.36,0.36,60.218048
-0.36,0.4,57.949328
-0.36,0.44,55.651712
-0.36,0.48,53.3252
-0.36,0.52,50.969792
-0.36,0.56,48.585488
-0.36,0.6,46.172288
-0.36,0.64,43.730192
-0.36,0.68,41.2592
-0.36,0.72,38.759312
-0.36,0.76,36.230528
-0.36,0.8,33.672848
-0.36,0.84,31.086272
-0.36,0.88,28.4708
-0.36,0.92,25.826432
-0.36,0.96,23.153168
-0.36,1,20.451008
-0.32,-1,120.631952
-0.32,-0.96,119.355008
-0.32,-0.92,118.049168
-0.32,-0.88,116.714432
-0.32,-0.84,115.3508
-0.32,-0.8,113.958272
-0.32,-0.76,112.536848
-0.32,-0.72,111.086528
-0.32,-0.68,109.607312
-0.32,-0.64,108.0992
-0.32,-0.6,106.562192
-0.32,-0.56,104.996288
-0.32,-0.52,103.401488
-0.32,-0.48,101.777792
-0.32,-0.44,100.1252
-0.32,-0.4,98.443712
-0.32,-0.36,96.733328
-0.32,-0.32,94.994048
-0.32,-0.28,93.225872
-0.32,-0.24,91.4288
-0.32,-0.2,89.602832
-0.32,-0.16,87.747968
-0.32,-0.12,85.864208
-0.32,-0.08,83.951552
-0.32,-0.04,82.01
-0.32,0,80.039552
-0.32,0.04,78.040208
-0.32,0.08,76.011968
-0.32,0.12,73.954832
-0.32,0.16,71.8688
-0.32,0.2,69.753872
-0.32,0.24,67.610048
-0.32,0.28,65.437328
-0.32,0.32,63.235712
-0.32,0.36,61.0052
-0.32,0.4,58.745792
-0.32,0.44,56.457488
-0.32,0.48,54.140288
-0.32,0.52,51.794192
-0.32,0.56,49.4192
-0.32,0.6,47.015312
-0.32,0.64,44.582528
-0.32,0.68,42.120848
-0.32,0.72,39.630272
-0.32,0.76,37.1108
-0.32,0.8,34.562432
-0.32,0.84,31.985168
-0.32,0.88,29.379008
-0.32,0.92,26.743952
-0.32,0.96,24.08
-0.32,1,21.387152
-0.28,-1,121.098432
-0.28,-0.96,119.8308
-0.28,-0.92,118.534272
-0.28,-0.88,117.208848
-0.28,-0.84,115.854528
-0.28,-0.8,114.471312
-0.28,-0.76,113.0592
-0.28,-0.72,111.618192
-0.28,-0.68,110.148288
-0.28,-0.64,108.649488
-0.28,-0.6,107.121792
-0.28,-0.56,105.5652
-0.28,-0.52,103.979712
-0.28,-0.48,102.365328
-0.28,-0.44,100.722048
-0.28,-0.4,99.049872
-0.28,-0.36,97.3488
-0.28,-0.32,95.618832
-0.28,-0.28,93.859968
-0.28,-0.24,92.072208
-0.28,-0.2,90.255552
-0.28,-0.16,88.41
-0.28,-0.12,86.535552
-0.28,-0.08,84.632208
-0.28,-0.04,82.699968
-0.28,0,80.738832
-0.28,0.04,78.7488
-0.28,0.08,76.729872
-0.28,0.12,74.682048
-0.28,0.16,72.605328
-0.28,0.2,70.499712
-0.28,0.24,68.3652
-0.28,0.28,66.201792
-0.28,0.32,64.009488
-0.28,0.36,61.788288
-0.28,0.4,59.538192
-0.28,0.44,57.2592
-0.28,0.48,54.951312
-0.28,0.52,52.614528
-0.28,0.56,50.248848
-0.28,0.6,47.854272
-0.28,0.64,45.4308
-0.28,0.68,42.978432
-0.28,0.72,40.497168
-0.28,0.76,37.987008
-0.28,0.8,35.447952
-0.28,0.84,32.88
-0.28,0.88,30.283152
-0.28,0.92,27.657408
-0.28,0.96,25.002768
-0.28,1,22.319232
-0.24,-1,121.560848
-0.24,-0.96,120.302528
-0.24,-0.92,119.015312
-0.24,-0.88,117.6992
-0.24,-0.84,116.354192
-0.24,-0.8,114.980288
-0.24,-0.76,113.577488
-0.24,-0.72,112.145792
-0.24,-0.68,110.6852
-0.24,-0.64,109.195712
