"X1","X2","X3","Weight"
-1,-0.25,-1,29.694481981982
-1,-0.25,-0.875,31.1502614221364
-1,-0.25,-0.75,32.4477799227799
-1,-0.25,-0.625,33.5870374839125
-1,-0.25,-0.5,34.5680341055341
-1,-0.25,-0.375,35.3907697876448
-1,-0.25,-0.25,36.0552445302445
-1,-0.25,-0.125,36.5614583333333
-1,-0.25,0,36.9094111969112
-1,-0.25,0.125,37.0991031209781
-1,-0.25,0.25,37.1305341055341
-1,-0.25,0.375,37.0037041505792
-1,-0.25,0.5,36.7186132561133
-1,-0.25,0.625,36.2752614221364
-1,-0.25,0.75,35.6736486486486
-1,-0.25,0.875,34.9137749356499
-1,-0.25,1,33.9956402831403
-1,-0.125,-1,29.9874879343629
-1,-0.125,-0.875,31.4329713642214
-1,-0.125,-0.75,32.7201938545689
-1,-0.125,-0.625,33.8491554054054
-1,-0.125,-0.5,34.819856016731
-1,-0.125,-0.375,35.6322956885457
-1,-0.125,-0.25,36.2864744208494
-1,-0.125,-0.125,36.7823922136422
-1,-0.125,0,37.1200490669241
-1,-0.125,0.125,37.299444980695
-1,-0.125,0.25,37.320579954955
-1,-0.125,0.375,37.183453989704
-1,-0.125,0.5,36.8880670849421
-1,-0.125,0.625,36.4344192406692
-1,-0.125,0.75,35.8225104568855
-1,-0.125,0.875,35.0523407335907
-1,-0.125,1,34.1239100707851
-1,0,-1,30.1640283140283
-1,0,-0.875,31.5992157335907
-1,0,-0.75,32.8761422136422
-1,0,-0.625,33.9948077541828
-1,0,-0.5,34.9552123552124
-1,0,-0.375,35.757356016731
-1,0,-0.25,36.4012387387387
-1,0,-0.125,36.8868605212355
-1,0,0,37.2142213642214
-1,0,0.125,37.3833212676963
-1,0,0.25,37.3941602316602
-1,0,0.375,37.2467382561133
-1,0,0.5,36.9410553410553
-1,0,0.625,36.4771114864865
-1,0,0.75,35.8549066924067
-1,0,0.875,35.074440958816
-1,0,1,34.1357142857143
-1,0.125,-1,30.2241031209781
-1,0.125,-0.875,31.6489945302445
-1,0.125,-0.75,32.915625
-1,0.125,-0.625,34.0239945302445
-1,0.125,-0.5,34.9741031209781
-1,0.125,-0.375,35.7659507722008
-1,0.125,-0.25,36.3995374839125
-1,0.125,-0.125,36.8748632561133
-1,0.125,0,37.1919280888031
-1,0.125,0.125,37.350731981982
-1,0.125,0.25,37.3512749356499
-1,0.125,0.375,37.193556949807
-1,0.125,0.5,36.877578024453
-1,0.125,0.625,36.4033381595882
-1,0.125,0.75,35.7708373552124
-1,0.125,0.875,34.9800756113256
-1,0.125,1,34.0310529279279
-1,0.25,-1,30.1677123552124
-1,0.25,-0.875,31.5823077541828
-1,0.25,-0.75,32.8386422136422
-1,0.25,-0.625,33.9367157335907
-1,0.25,-0.5,34.8765283140283
-1,0.25,-0.375,35.658079954955
-1,0.25,-0.25,36.2813706563707
-1,0.25,-0.125,36.7464004182754
-1,0.25,0,37.0531692406692
-1,0.25,0.125,37.2016771235521
-1,0.25,0.25,37.1919240669241
-1,0.25,0.375,37.0239100707851
-1,0.25,0.5,36.6976351351351
-1,0.25,0.625,36.2130992599743
-1,0.25,0.75,35.5703024453024
-1,0.25,0.875,34.7692446911197
-1,0.25,1,33.809925997426
-1,0.375,-1,29.994856016731
-1,0.375,-0.875,31.3991554054054
-1,0.375,-0.75,32.6451938545689
-1,0.375,-0.625,33.7329713642214
-1,0.375,-0.5,34.6624879343629
-1,0.375,-0.375,35.4337435649936
-1,0.375,-0.25,36.0467382561133
-1,0.375,-0.125,36.501472007722
-1,0.375,0,36.7979448198198
-1,0.375,0.125,36.9361566924067
-1,0.375,0.25,36.9161076254826
-1,0.375,0.375,36.7377976190476
-1,0.375,0.5,36.4012266731017
-1,0.375,0.625,35.9063947876448
-1,0.375,0.75,35.253301962677
-1,0.375,0.875,34.4419481981982
-1,0.375,1,33.4723334942085
-1,0.5,-1,29.7055341055341
-1,0.5,-0.875,31.0995374839125
-1,0.5,-0.75,32.3352799227799
-1,0.5,-0.625,33.4127614221364
-1,0.5,-0.5,34.331981981982
-1,0.5,-0.375,35.0929416023166
-1,0.5,-0.25,35.6956402831403
-1,0.5,-0.125,36.140078024453
-1,0.5,0,36.4262548262548
-1,0.5,0.125,36.5541706885457
-1,0.5,0.25,36.5238256113256
-1,0.5,0.375,36.3352195945946
-1,0.5,0.5,35.9883526383526
-1,0.5,0.625,35.4832247425997
-1,0.5,0.75,34.8198359073359
-1,0.5,0.875,33.9981861325611
-1,0.5,1,33.0182754182754
-1,0.625,-1,29.2997466216216
-1,0.625,-0.875,30.683453989704
-1,0.625,-0.75,31.9089004182754
-1,0.625,-0.625,32.9760859073359
-1,0.625,-0.5,33.8850104568855
-1,0.625,-0.375,34.6356740669241
-1,0.625,-0.25,35.2280767374517
-1,0.625,-0.125,35.6622184684685
-1,0.625,0,35.9380992599743
-1,0.625,0.125,36.0557191119691
-1,0.625,0.25,36.015078024453
-1,0.625,0.375,35.816175997426
-1,0.625,0.5,35.459013030888
-1,0.625,0.625,34.9435891248391
-1,0.625,0.75,34.2699042792793
-1,0.625,0.875,33.4379584942085
-1,0.625,1,32.4477517696268
-1,0.75,-1,28.7774935649936
-1,0.75,-0.875,30.1509049227799
-1,0.75,-0.75,31.3660553410553
-1,0.75,-0.625,32.4229448198198
-1,0.75,-0.5,33.3215733590734
-1,0.75,-0.375,34.061940958816
-1,0.75,-0.25,34.6440476190476
-1,0.75,-0.125,35.0678933397683
-1,0.75,0,35.3334781209781
-1,0.75,0.125,35.440801962677
-1,0.75,0.25,35.3898648648649
-1,0.75,0.375,35.1806668275418
-1,0.75,0.5,34.8132078507078
-1,0.75,0.625,34.2874879343629
-1,0.75,0.75,33.6035070785071
-1,0.75,0.875,32.7612652831403
-1,0.75,1,31.7607625482625
-1,0.875,-1,28.1387749356499
-1,0.875,-0.875,29.5018902831403
-1,0.875,-0.75,30.7067446911197
-1,0.875,-0.625,31.7533381595882
-1,0.875,-0.5,32.6416706885457
-1,0.875,-0.375,33.3717422779923
-1,0.875,-0.25,33.9435529279279
-1,0.875,-0.125,34.3571026383526
-1,0.875,0,34.6123914092664
-1,0.875,0.125,34.7094192406692
-1,0.875,0.25,34.6481861325611
-1,0.875,0.375,34.4286920849421
-1,0.875,0.5,34.0509370978121
-1,0.875,0.625,33.5149211711712
-1,0.875,0.75,32.8206443050193
-1,0.875,0.875,31.9681064993565
-1,0.875,1,30.9573077541828
-1,1,-1,27.3835907335907
-1,1,-0.875,28.7364100707851
-1,1,-0.75,29.9309684684685
-1,1,-0.625,30.9672659266409
-1,1,-0.5,31.8453024453024
-1,1,-0.375,32.565078024453
-1,1,-0.25,33.1265926640927
-1,1,-0.125,33.5298463642214
-1,1,0,33.7748391248391
-1,1,0.125,33.8615709459459
-1,1,0.25,33.7900418275418
-1,1,0.375,33.5602517696268
-1,1,0.5,33.1722007722008
-1,1,0.625,32.6258888352638
-1,1,0.75,31.921315958816
-1,1,0.875,31.0584821428571
-1,1,1,30.0373873873874
-0.875,-1,-1,27.5318492599743
-0.875,-1,-0.875,29.0780405405405
-0.875,-1,-0.75,30.4659708815959
-0.875,-1,-0.625,31.6956402831403
-0.875,-1,-0.5,32.7670487451737
-0.875,-1,-0.375,33.6801962676963
-0.875,-1,-0.25,34.4350828507078
-0.875,-1,-0.125,35.0317084942085
-0.875,-1,0,35.4700731981982
-0.875,-1,0.125,35.750176962677
-0.875,-1,0.25,35.8720197876448
-0.875,-1,0.375,35.8356016731017
-0.875,-1,0.5,35.6409226190476
-0.875,-1,0.625,35.2879826254826
-0.875,-1,0.75,34.7767816924067
-0.875,-1,0.875,34.1073198198198
-0.875,-1,1,33.279597007722
-0.875,-0.875,-1,28.4852638352638
-0.875,-0.875,-0.875,30.0211591055341
-0.875,-0.875,-0.75,31.3987934362934
-0.875,-0.875,-0.625,32.6181668275418
-0.875,-0.875,-0.5,33.6792792792793
-0.875,-0.875,-0.375,34.5821307915058
-0.875,-0.875,-0.25,35.3267213642214
-0.875,-0.875,-0.125,35.913050997426
-0.875,-0.875,0,36.3411196911197
-0.875,-0.875,0.125,36.6109274453024
-0.875,-0.875,0.25,36.7224742599743
-0.875,-0.875,0.375,36.6757601351351
-0.875,-0.875,0.5,36.4707850707851
-0.875,-0.875,0.625,36.1075490669241
-0.875,-0.875,0.75,35.5860521235521
-0.875,-0.875,0.875,34.9062942406692
-0.875,-0.875,1,34.0682754182754
-0.875,-0.75,-1,29.3222128378378
-0.875,-0.75,-0.875,30.8478120978121
-0.875,-0.75,-0.75,32.2151504182754
-0.875,-0.75,-0.625,33.4242277992278
-0.875,-0.75,-0.5,34.4750442406692
-0.875,-0.75,-0.375,35.3675997425997
-0.875,-0.75,-0.25,36.1018943050193
-0.875,-0.75,-0.125,36.6779279279279
-0.875,-0.75,0,37.0957006113256
-0.875,-0.75,0.125,37.3552123552124
-0.875,-0.75,0.25,37.4564631595882
-0.875,-0.75,0.375,37.399453024453
-0.875,-0.75,0.5,37.1841819498069
-0.875,-0.75,0.625,36.8106499356499
-0.875,-0.75,0.75,36.278856981982
-0.875,-0.75,0.875,35.5888030888031
-0.875,-0.75,1,34.7404882561133
-0.875,-0.625,-1,30.0426962676963
-0.875,-0.625,-0.875,31.5579995173745
-0.875,-0.625,-0.75,32.9150418275418
-0.875,-0.625,-0.625,34.1138231981982
-0.875,-0.625,-0.5,35.1543436293436
-0.875,-0.625,-0.375,36.0366031209781
-0.875,-0.625,-0.25,36.7606016731017
-0.875,-0.625,-0.125,37.3263392857143
-0.875,-0.625,0,37.733815958816
-0.875,-0.625,0.125,37.9830316924067
-0.875,-0.625,0.25,38.0739864864865
-0.875,-0.625,0.375,38.0066803410553
-0.875,-0.625,0.5,37.7811132561132
-0.875,-0.625,0.625,37.3972852316602
-0.875,-0.625,0.75,36.8551962676963
-0.875,-0.625,0.875,36.1548463642214
-0.875,-0.625,1,35.2962355212355
-0.875,-0.5,-1,30.6467141248391
-0.875,-0.5,-0.875,32.1517213642214
-0.875,-0.5,-0.75,33.4984676640927
-0.875,-0.5,-0.625,34.686953024453
-0.875,-0.5,-0.5,35.7171774453024
-0.875,-0.5,-0.375,36.5891409266409
-0.875,-0.5,-0.25,37.3028434684685
-0.875,-0.5,-0.125,37.8582850707851
-0.875,-0.5,0,38.2554657335907
-0.875,-0.5,0.125,38.4943854568855
-0.875,-0.5,0.25,38.5750442406692
-0.875,-0.5,0.375,38.4974420849421
-0.875,-0.5,0.5,38.261578989704
-0.875,-0.5,0.625,37.867454954955
-0.875,-0.5,0.75,37.315069980695
-0.875,-0.5,0.875,36.6044240669241
-0.875,-0.5,1,35.7355172136422
-0.875,-0.375,-1,31.1342664092664
-0.875,-0.375,-0.875,32.6289776383526
-0.875,-0.375,-0.75,33.9654279279279
-0.875,-0.375,-0.625,35.1436172779923
-0.875,-0.375,-0.5,36.1635456885457
-0.875,-0.375,-0.375,37.0252131595882
-0.875,-0.375,-0.25,37.7286196911197
-0.875,-0.375,-0.125,38.2737652831403
-0.875,-0.375,0,38.6606499356499
-0.875,-0.375,0.125,38.8892736486486
-0.875,-0.375,0.25,38.9596364221364
-0.875,-0.375,0.375,38.8717382561133
-0.875,-0.375,0.5,38.6255791505791
-0.875,-0.375,0.625,38.2211591055341
-0.875,-0.375,0.75,37.6584781209781
-0.875,-0.375,0.875,36.9375361969112
-0.875,-0.375,1,36.0583333333333
-0.875,-0.25,-1,31.5053531209781
-0.875,-0.25,-0.875,32.9897683397683
-0.875,-0.25,-0.75,34.3159226190476
-0.875,-0.25,-0.625,35.483815958816
-0.875,-0.25,-0.5,36.4934483590734
-0.875,-0.25,-0.375,37.3448198198198
-0.875,-0.25,-0.25,38.0379303410553
-0.875,-0.25,-0.125,38.5727799227799
-0.875,-0.25,0,38.9493685649936
-0.875,-0.25,0.125,39.1676962676963
-0.875,-0.25,0.25,39.227763030888
-0.875,-0.25,0.375,39.1295688545689
-0.875,-0.25,0.5,38.8731137387387
-0.875,-0.25,0.625,38.4583976833977
-0.875,-0.25,0.75,37.8854206885457
-0.875,-0.25,0.875,37.1541827541828
-0.875,-0.25,1,36.2646838803089
-0.875,-0.125,-1,31.7599742599743
-0.875,-0.125,-0.875,33.2340934684685
-0.875,-0.125,-0.75,34.5499517374517
-0.875,-0.125,-0.625,35.7075490669241
-0.875,-0.125,-0.5,36.7068854568855
-0.875,-0.125,-0.375,37.5479609073359
-0.875,-0.125,-0.25,38.2307754182754
-0.875,-0.125,-0.125,38.755328989704
-0.875,-0.125,0,39.1216216216216
-0.875,-0.125,0.125,39.3296533140283
-0.875,-0.125,0.25,39.3794240669241
-0.875,-0.125,0.375,39.2709338803089
-0.875,-0.125,0.5,39.0041827541828
-0.875,-0.125,0.625,38.5791706885457
-0.875,-0.125,0.75,37.9958976833977
-0.875,-0.125,0.875,37.2543637387387
-0.875,-0.125,1,36.3545688545689
-0.875,0,-1,31.8981298262548
-0.875,0,-0.875,33.361953024453
-0.875,0,-0.75,34.6675152831403
-0.875,0,-0.625,35.8148166023166
-0.875,0,-0.5,36.803856981982
-0.875,0,-0.375,37.6346364221364
-0.875,0,-0.25,38.3071549227799
-0.875,0,-0.125,38.8214124839125
-0.875,0,0,39.1774091055341
-0.875,0,0.125,39.3751447876448
-0.875,0,0.25,39.4146195302445
-0.875,0,0.375,39.2958333333333
-0.875,0,0.5,39.0187861969112
-0.875,0,0.625,38.5834781209781
-0.875,0,0.75,37.9899091055341
-0.875,0,0.875,37.2380791505792
-0.875,0,1,36.3279882561133
-0.875,0.125,-1,31.9198198198198
-0.875,0.125,-0.875,33.373347007722
-0.875,0.125,-0.75,34.6686132561133
-0.875,0.125,-0.625,35.8056185649936
-0.875,0.125,-0.5,36.7843629343629
-0.875,0.125,-0.375,37.6048463642214
-0.875,0.125,-0.25,38.2670688545688
-0.875,0.125,-0.125,38.7710304054054
-0.875,0.125,0,39.116731016731
-0.875,0.125,0.125,39.3041706885457
-0.875,0.125,0.25,39.3333494208494
-0.875,0.125,0.375,39.2042672136422
-0.875,0.125,0.5,38.9169240669241
-0.875,0.125,0.625,38.471319980695
-0.875,0.125,0.75,37.867454954955
-0.875,0.125,0.875,37.105328989704
-0.875,0.125,1,36.1849420849421
-0.875,0.25,-1,31.8250442406692
-0.875,0.25,-0.875,33.2682754182754
-0.875,0.25,-0.75,34.5532456563707
-0.875,0.25,-0.625,35.679954954955
-0.875,0.25,-0.5,36.6484033140283
-0.875,0.25,-0.375,37.4585907335907
-0.875,0.25,-0.25,38.1105172136422
-0.875,0.25,-0.125,38.6041827541828
-0.875,0.25,0,38.9395873552124
-0.875,0.25,0.125,39.116731016731
-0.875,0.25,0.25,39.1356137387387
-0.875,0.25,0.375,38.9962355212355
-0.875,0.25,0.5,38.6985963642214
-0.875,0.25,0.625,38.2426962676963
-0.875,0.25,0.75,37.6285352316602
-0.875,0.25,0.875,36.8561132561133
-0.875,0.25,1,35.9254303410553
-0.875,0.375,-1,31.6138030888031
-0.875,0.375,-0.875,33.0467382561133
-0.875,0.375,-0.75,34.3214124839125
-0.875,0.375,-0.625,35.4378257722008
-0.875,0.375,-0.5,36.3959781209781
-0.875,0.375,-0.375,37.1958695302445
-0.875,0.375,-0.25,37.8375
-0.875,0.375,-0.125,38.3208695302445
-0.875,0.375,0,38.6459781209781
-0.875,0.375,0.125,38.8128257722008
-0.875,0.375,0.25,38.8214124839125
-0.875,0.375,0.375,38.6717382561133
-0.875,0.375,0.5,38.3638030888031
-0.875,0.375,0.625,37.897606981982
-0.875,0.375,0.75,37.2731499356499
-0.875,0.375,0.875,36.490431949807
-0.875,0.375,1,35.549453024453
-0.875,0.5,-1,31.2860963642214
-0.875,0.5,-0.875,32.7087355212355
-0.875,0.5,-0.75,33.9731137387387
-0.875,0.5,-0.625,35.079231016731
-0.875,0.5,-0.5,36.0270873552124
-0.875,0.5,-0.375,36.8166827541828
-0.875,0.5,-0.25,37.4480172136422
-0.875,0.5,-0.125,37.9210907335907
-0.875,0.5,0,38.2359033140283
-0.875,0.5,0.125,38.392454954955
-0.875,0.5,0.25,38.3907456563707
-0.875,0.5,0.375,38.2307754182754
-0.875,0.5,0.5,37.9125442406692
-0.875,0.5,0.625,37.4360521235521
-0.875,0.5,0.75,36.8012990669241
-0.875,0.5,0.875,36.0082850707851
-0.875,0.5,1,35.0570101351351
-0.875,0.625,-1,30.8419240669241
-0.875,0.625,-0.875,32.2542672136422
-0.875,0.625,-0.75,33.5083494208494
-0.875,0.625,-0.625,34.6041706885457
-0.875,0.625,-0.5,35.541731016731
-0.875,0.625,-0.375,36.3210304054054
-0.875,0.625,-0.25,36.9420688545689
-0.875,0.625,-0.125,37.4048463642214
-0.875,0.625,0,37.7093629343629
-0.875,0.625,0.125,37.8556185649936
-0.875,0.625,0.25,37.8436132561133
-0.875,0.625,0.375,37.673347007722
-0.875,0.625,0.5,37.3448198198198
-0.875,0.625,0.625,36.8580316924067
-0.875,0.625,0.75,36.2129826254826
-0.875,0.625,0.875,35.4096726190476
-0.875,0.625,1,34.4481016731017
-0.875,0.75,-1,30.2812861969112
-0.875,0.75,-0.875,31.6833333333333
-0.875,0.75,-0.75,32.9271195302445
-0.875,0.75,-0.625,34.0126447876448
-0.875,0.75,-0.5,34.9399091055341
-0.875,0.75,-0.375,35.7089124839125
-0.875,0.75,-0.25,36.3196549227799
-0.875,0.75,-0.125,36.7721364221364
-0.875,0.75,0,37.066356981982
-0.875,0.75,0.125,37.2023166023166
-0.875,0.75,0.25,37.1800152831403
-0.875,0.75,0.375,36.999453024453
-0.875,0.75,0.5,36.6606298262548
-0.875,0.75,0.625,36.1635456885457
-0.875,0.75,0.75,35.5082006113256
-0.875,0.75,0.875,34.6945945945946
-0.875,0.75,1,33.7227276383526
-0.875,0.875,-1,29.6041827541828
-0.875,0.875,-0.875,30.9959338803089
-0.875,0.875,-0.75,32.2294240669241
-0.875,0.875,-0.625,33.3046533140283
-0.875,0.875,-0.5,34.2216216216216
-0.875,0.875,-0.375,34.980328989704
-0.875,0.875,-0.25,35.5807754182754
-0.875,0.875,-0.125,36.0229609073359
-0.875,0.875,0,36.3068854568855
-0.875,0.875,0.125,36.4325490669241
-0.875,0.875,0.25,36.3999517374517
-0.875,0.875,0.375,36.2090934684685
-0.875,0.875,0.5,35.8599742599743
-0.875,0.875,0.625,35.3525941119691
-0.875,0.875,0.75,34.686953024453
-0.875,0.875,0.875,33.863050997426
-0.875,0.875,1,32.880888030888
-0.875,1,-1,28.8106137387387
-0.875,1,-0.875,30.1920688545689
-0.875,1,-0.75,31.415263030888
-0.875,1,-0.625,32.4801962676963
-0.875,1,-0.5,33.3868685649936
-0.875,1,-0.375,34.1352799227799
-0.875,1,-0.25,34.7254303410553
-0.875,1,-0.125,35.1573198198198
-0.875,1,0,35.4309483590734
-0.875,1,0.125,35.546315958816
-0.875,1,0.25,35.5034226190476
-0.875,1,0.375,35.3022683397683
-0.875,1,0.5,34.9428531209781
-0.875,1,0.625,34.425176962677
-0.875,1,0.75,33.7492398648649
-0.875,1,0.875,32.9150418275418
-0.875,1,1,31.9225828507078
-0.75,-1,-1,29.3790057915058
-0.75,-1,-0.875,30.9538328507078
-0.75,-1,-0.75,32.370398970399
-0.75,-1,-0.625,33.6287041505791
-0.75,-1,-0.5,34.7287483912484
-0.75,-1,-0.375,35.6705316924067
-0.75,-1,-0.25,36.4540540540541
-0.75,-1,-0.125,37.0793154761905
-0.75,-1,0,37.546315958816
-0.75,-1,0.125,37.8550555019305
-0.75,-1,0.25,38.0055341055341
-0.75,-1,0.375,37.9977517696268
-0.75,-1,0.5,37.8317084942085
-0.75,-1,0.625,37.5074042792793
-0.75,-1,0.75,37.0248391248391
-0.75,-1,0.875,36.384013030888
-0.75,-1,1,35.584925997426
-0.75,-0.875,-1,30.2940355534105
-0.75,-0.875,-0.875,31.8585666023166
-0.75,-0.875,-0.75,33.2648367117117
-0.75,-0.875,-0.625,34.5128458815959
-0.75,-0.875,-0.5,35.6025941119691
-0.75,-0.875,-0.375,36.5340814028314
-0.75,-0.875,-0.25,37.3073077541828
-0.75,-0.875,-0.125,37.9222731660232
-0.75,-0.875,0,38.3789776383526
-0.75,-0.875,0.125,38.6774211711712
-0.75,-0.875,0.25,38.8176037644788
-0.75,-0.875,0.375,38.7995254182754
-0.75,-0.875,0.5,38.6231861325611
-0.75,-0.875,0.625,38.2885859073359
-0.75,-0.875,0.75,37.7957247425997
-0.75,-0.875,0.875,37.1446026383526
-0.75,-0.875,1,36.3352195945946
-0.75,-0.75,-1,31.0925997425997
-0.75,-0.75,-0.875,32.6468347812098
-0.75,-0.75,-0.75,34.0428088803089
-0.75,-0.75,-0.625,35.280522039897
-0.75,-0.75,-0.5,36.3599742599743
-0.75,-0.75,-0.375,37.2811655405405
-0.75,-0.75,-0.25,38.0440958815959
-0.75,-0.75,-0.125,38.6487652831403
-0.75,-0.75,0,39.0951737451737
-0.75,-0.75,0.125,39.3833212676963
-0.75,-0.75,0.25,39.5132078507079
-0.75,-0.75,0.375,39.4848334942085
-0.75,-0.75,0.5,39.2981981981982
-0.75,-0.75,0.625,38.953301962677
-0.75,-0.75,0.75,38.4501447876448
-0.75,-0.75,0.875,37.7887266731017
-0.75,-0.75,1,36.9690476190476
-0.75,-0.625,-1,31.7746983590734
-0.75,-0.625,-0.875,33.3186373873874
-0.75,-0.625,-0.75,34.7043154761905
-0.75,-0.625,-0.625,35.9317326254826
-0.75,-0.625,-0.5,37.0008888352638
-0.75,-0.625,-0.375,37.9117841055341
-0.75,-0.625,-0.25,38.6644184362934
-0.75,-0.625,-0.125,39.2587918275418
-0.75,-0.625,0,39.6949042792793
-0.75,-0.625,0.125,39.9727557915058
-0.75,-0.625,0.25,40.0923463642214
-0.75,-0.625,0.375,40.053675997426
-0.75,-0.625,0.5,39.8567446911197
-0.75,-0.625,0.625,39.5015524453024
-0.75,-0.625,0.75,38.9880992599743
-0.75,-0.625,0.875,38.3163851351351
-0.75,-0.625,1,37.4864100707851
-0.75,-0.5,-1,32.3403314028314
-0.75,-0.5,-0.875,33.8739744208494
-0.75,-0.5,-0.75,35.2493564993565
-0.75,-0.5,-0.625,36.4664776383526
-0.75,-0.5,-0.5,37.5253378378378
-0.75,-0.5,-0.375,38.4259370978121
-0.75,-0.5,-0.25,39.1682754182754
-0.75,-0.5,-0.125,39.7523527992278
-0.75,-0.5,0,40.1781692406692
-0.75,-0.5,0.125,40.4457247425997
-0.75,-0.5,0.25,40.5550193050193
-0.75,-0.5,0.375,40.5060529279279
-0.75,-0.5,0.5,40.2988256113256
-0.75,-0.5,0.625,39.9333373552124
-0.75,-0.5,0.75,39.4095881595882
-0.75,-0.5,0.875,38.727578024453
-0.75,-0.5,1,37.8873069498069
-0.75,-0.375,-1,32.7894988738739
-0.75,-0.375,-0.875,34.3128458815959
-0.75,-0.375,-0.75,35.677931949807
-0.75,-0.375,-0.625,36.8847570785071
-0.75,-0.375,-0.5,37.9333212676963
-0.75,-0.375,-0.375,38.8236245173745
-0.75,-0.375,-0.25,39.5556668275418
-0.75,-0.375,-0.125,40.1294481981982
-0.75,-0.375,0,40.5449686293436
-0.75,-0.375,0.125,40.8022281209781
-0.75,-0.375,0.25,40.9012266731017
-0.75,-0.375,0.375,40.8419642857143
-0.75,-0.375,0.5,40.624440958816
-0.75,-0.375,0.625,40.2486566924067
-0.75,-0.375,0.75,39.7146114864865
-0.75,-0.375,0.875,39.0223053410553
-0.75,-0.375,1,38.1717382561133
-0.75,-0.25,-1,33.1222007722008
-0.75,-0.25,-0.875,34.6352517696268
-0.75,-0.25,-0.75,35.9900418275418
-0.75,-0.25,-0.625,37.1865709459459
-0.75,-0.25,-0.5,38.2248391248391
-0.75,-0.25,-0.375,39.1048463642214
